LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,COLLATERAL,L_P_RATIO,L_C_RATIO,C_P_RATIO,HIGH_DEBTINC_FLAG,HAS_DEROG
7600,48829.0,62357.0,DebtCon,Office,3.0,0.0,1.0,92.941357816,2.0,12.0,35.672273609,13528.0,0.12187885882900075,0.5617977528089888,0.21694436871562134,0,0
52700,23905.0,82670.0,HomeImp,Other,4.0,2.0,0.0,253.35130183,7.0,14.0,42.836955133,58765.0,0.6374742953913148,0.8967923083468051,0.7108382726502963,0,1
15800,9407.0,60165.0,DebtCon,Sales,1.0,0.0,0.0,310.65842115,0.0,5.0,40.051306199,50758.0,0.2626111526635087,0.3112809803380748,0.8436466384110363,0,0
27200,61118.0,35184.0,DebtCon,Sales,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966,-25934.0,0.7730786721236926,-1.048816225803964,-0.7370964074579355,1,1
27100,20479.0,46735.0,DebtCon,Other,24.0,0.0,0.0,103.81628973,0.0,10.0,24.258677221,26256.0,0.5798651973895368,1.0321450335161486,0.5618059270354124,0,0
6100,48300.0,53388.0,HomeImp,Office,9.0,0.0,0.0,178.48960216,1.0,19.0,26.72002818,5088.0,0.11425788566719113,1.1988993710691824,0.09530231512699483,0,0
13900,84427.0,114209.0,HomeImp,ProfExe,12.0,0.0,2.0,180.18742244,0.0,27.0,33.351870253,29782.0,0.12170669561943455,0.4667248673695521,0.2607675402113669,0,0
5900,106650.0,89235.5,DebtCon,Mgr,1.0,0.0,5.0,250.56666667,4.0,23.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,0
13000,94941.0,120000.0,DebtCon,ProfExe,0.1,0.0,0.0,132.86666667,0.0,21.0,34.818261819,25059.0,0.10833333333333334,0.5187756893730795,0.208825,0,0
21300,143676.0,181960.0,HomeImp,Mgr,8.0,0.0,0.0,313.18746512,0.0,17.0,43.645348659,38284.0,0.11705869421850956,0.5563681955908474,0.21039788964607606,0,0
60869,191972.0,289635.4099999999,DebtCon,Self,10.0,0.0,0.0,230.70561338,2.0,25.0,28.201870511,102395.0,0.23677925854460588,0.6806972996728355,0.3478480943855799,0,0
38100,67559.0,113024.0,DebtCon,Mgr,16.0,0.0,0.0,190.67667138,0.0,22.0,40.239609635,45465.0,0.33709654586636467,0.838007258330584,0.40225969705549264,0,0
12800,67867.0,78660.0,DebtCon,Other,3.0,0.0,0.0,159.80149338,1.0,34.0,30.010909605,10793.0,0.1627256547165014,1.185953858982674,0.13721078057462496,0,0
12700,107653.0,129752.0,HomeImp,ProfExe,8.0,0.0,0.0,181.0272753,2.0,32.0,29.466721027,22099.0,0.0978790307663851,0.5746866374044074,0.17031722054380666,0,0
25800,65019.0,63456.0,DebtCon,Other,25.0,0.0,0.0,148.81628466,0.0,8.0,22.06576364,26623.0,0.4065809379727685,0.6479140328697851,0.28113879003558717,0,0
5100,74071.0,97064.0,DebtCon,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.401729548,22993.0,0.052542652270666776,0.22180663680250512,0.23688494189400808,0,0
17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,123.25705457,0.0,12.0,25.557593337,29529.0,0.1966768396066463,0.5892512445392665,0.3337741607324517,0,0
35200,231128.05999999994,37076.0,DebtCon,Mgr,0.0,0.0,1.0,183.37345235,2.0,49.0,40.779848704,-202437.0,0.8559897413865227,-0.173881256884858,-5.460055022116733,0,0
7500,42077.0,91676.0,HomeImp,Office,5.5,1.0,4.0,344.9,1.0,30.0,34.818261819,49599.0,0.08180985208778742,0.15121272606302547,0.5410249138269558,0,1
24800,37200.0,67000.0,DebtCon,Other,10.0,1.0,5.0,242.46666667,4.0,23.0,34.818261819,29800.0,0.3701492537313433,0.8322147651006712,0.44477611940298506,0,1
19900,90966.0,154351.0,HomeImp,ProfExe,4.0,0.0,0.0,103.97544215,0.0,17.0,35.405919939,63385.0,0.12892692629137487,0.31395440561647076,0.41065493582808016,0,0
13700,35825.0,66612.0,DebtCon,Office,22.0,0.0,0.0,231.9014789,2.0,29.0,26.702473442,30787.0,0.20566864829159912,0.4449930165329522,0.46218399087251544,0,0
28400,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,139.04525472,0.0,20.0,37.820678455,22777.0,0.296925151860487,1.246871844404443,0.23813606281430677,0,0
13400,58307.0,71810.0,DebtCon,Other,9.0,0.0,2.0,82.708309337,2.0,32.0,36.947798216,13503.0,0.18660353711182287,0.9923720654669332,0.18803787773290628,0,0
24200,45902.0,70212.0,DebtCon,Other,25.0,0.0,0.0,303.76246947,3.0,32.0,35.223861623,24310.0,0.3446704267076853,0.995475113122172,0.34623711046544753,0,0
31500,16800.0,89235.5,DebtCon,Unknown,12.0,1.0,2.0,110.63333333,4.0,20.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,1
10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983,7669.0,0.12475885730128108,1.4082670491589517,0.08859034042995599,0,0
15900,89500.0,104200.0,DebtCon,ProfExe,15.0,0.0,3.0,183.63333333,0.0,37.0,34.818261819,14700.0,0.15259117082533588,1.0816326530612246,0.14107485604606526,0,0
17200,27230.0,82319.0,HomeImp,Other,7.0,0.0,0.0,249.21566716,1.0,50.0,43.756794085,55089.0,0.20894325732819882,0.31222204069778,0.6692136687763457,0,0
18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,16954.0,0.22489206383567245,1.1029845464197239,0.2038941203352936,0,0
10500,47483.0,53877.0,DebtCon,Unknown,9.0,0.0,0.0,117.05239472,0.0,26.0,21.446281709,6394.0,0.19488835681274014,1.6421645292461682,0.11867772890101527,0,0
23700,76000.0,106000.0,DebtCon,Sales,2.6,1.0,0.0,138.96666667,2.0,38.0,34.818261819,30000.0,0.22358490566037736,0.79,0.2830188679245283,0,1
16000,88238.0,117500.0,DebtCon,Other,4.0,0.0,3.0,176.46666667,5.0,34.0,34.818261819,29262.0,0.13617021276595745,0.5467842252751008,0.24903829787234041,0,0
21200,70096.0,108632.0,HomeImp,Other,4.0,0.0,0.0,200.01491752,1.0,13.0,29.641286443,38536.0,0.19515428234774285,0.5501349387585635,0.3547389351204065,0,0
23300,103162.0,135013.0,DebtCon,Mgr,9.0,1.0,0.0,188.93983988,5.0,18.0,40.670817077,31851.0,0.17257597416545073,0.7315311921132774,0.23591061601475413,0,1
3600,41900.0,52490.0,HomeImp,Mgr,3.0,0.0,0.0,72.033333333,2.0,4.0,34.818261819,10590.0,0.06858449228424462,0.33994334277620397,0.2017527148028196,0,0
9100,65019.0,11550.0,HomeImp,Other,7.0,0.0,0.0,51.933333333,1.0,3.0,34.818261819,26623.0,0.7878787878787878,0.6479140328697851,0.28113879003558717,0,0
8400,17479.0,66894.0,HomeImp,Office,23.0,0.0,0.0,326.34280468,1.0,13.0,40.588576066,49415.0,0.12557180016144945,0.1699888697763837,0.7387060124973839,0,0
19000,107199.0,132723.0,DebtCon,ProfExe,7.0,0.0,0.0,91.371931685,0.0,13.0,31.442611616,25524.0,0.14315529335533403,0.7443974298699263,0.19231030040008137,0,0
8400,31800.0,72000.0,DebtCon,Self,7.0,0.0,2.0,187.26666667,1.0,21.0,34.818261819,40200.0,0.11666666666666667,0.208955223880597,0.5583333333333333,0,0
14800,60573.0,93187.0,DebtCon,Other,0.0,0.0,0.0,30.009474259,2.0,3.0,39.080207117,32614.0,0.15882043632695547,0.4537928496964494,0.3499844398896842,0,0
22500,48405.0,86989.0,DebtCon,Other,14.0,0.0,0.0,94.928088498,1.0,9.0,4.029951372,38584.0,0.25865339295773027,0.5831432718225171,0.44355033395026955,0,0
6200,65019.0,33909.0,HomeImp,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,34.517404516,26623.0,0.18284231325016956,0.6479140328697851,0.28113879003558717,0,0
18000,161413.0,196860.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,2.0,16.0,30.778166837,35447.0,0.09143553794574824,0.5078003780291703,0.1800619729757188,0,0
11400,65019.0,44849.0,HomeImp,Mgr,6.0,0.0,0.0,163.27459468,1.0,9.0,23.481116639,26623.0,0.2541862694820397,0.6479140328697851,0.28113879003558717,0,0
18200,57980.0,79265.0,DebtCon,Other,16.0,0.0,0.0,194.05429283,0.0,20.0,37.725760606,21285.0,0.22960953762694758,0.8550622504110876,0.26852961584558127,0,0
9400,61213.0,70800.0,HomeImp,Other,5.0,0.0,0.0,75.862659733,3.0,20.0,39.403812388,9587.0,0.1327683615819209,0.980494419526442,0.13540960451977402,0,0
8000,58006.0,94930.0,HomeImp,ProfExe,4.0,0.0,0.0,223.20298954,2.0,24.0,30.913395837,36924.0,0.08427262193194986,0.2166612501354133,0.38896028652691456,0,0
42300,22434.0,65893.0,DebtCon,Other,18.0,0.0,0.0,205.53364284,1.0,31.0,43.228664583,43459.0,0.6419498277510509,0.9733311857152719,0.6595389495090526,0,0
13000,7200.0,24869.0,HomeImp,Other,0.7,4.0,1.0,193.8,0.0,9.0,34.818261819,17669.0,0.5227391531625719,0.7357518818269285,0.710482930556114,0,1
21800,48162.0,70361.0,DebtCon,Office,2.0,0.0,0.0,227.98627911,0.0,12.0,36.061816398,22199.0,0.30983073009195433,0.9820262173971801,0.31550148519776583,0,0
10000,78000.0,97400.0,HomeImp,ProfExe,1.0,0.0,0.0,72.033333333,1.0,20.0,34.818261819,19400.0,0.1026694045174538,0.5154639175257731,0.19917864476386038,0,0
8600,41126.0,55500.0,DebtCon,Other,6.0,0.0,0.0,73.033333333,1.0,11.0,34.818261819,14374.0,0.15495495495495495,0.5983024906080423,0.258990990990991,0,0
15900,102564.0,120724.0,DebtCon,ProfExe,0.0,0.0,0.0,125.83407016,0.0,30.0,37.993775785,18160.0,0.13170537755541567,0.8755506607929515,0.1504257645538584,0,0
12800,71531.0,87256.0,HomeImp,Office,26.0,0.0,0.0,167.1637357,1.0,14.0,40.376137593,15725.0,0.14669478316677362,0.8139904610492846,0.1802168332263684,0,0
10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,15033.0,0.18873200055920591,0.7184194771502694,0.26270445966727246,0,0
23800,46884.0,68142.0,DebtCon,Other,8.0,0.0,0.0,59.405775058,1.0,18.0,35.696636225,21258.0,0.3492706407208476,1.1195785116191552,0.3119661882539403,0,0
7500,59000.0,72000.0,HomeImp,Office,5.0,0.0,3.0,295.86666667,0.0,19.0,34.818261819,13000.0,0.10416666666666667,0.5769230769230769,0.18055555555555555,0,0
11000,54100.0,70438.0,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,34.818261819,16338.0,0.15616570601096,0.6732770228914188,0.23194866407336948,0,1
10000,65019.0,89235.5,Unknown,Other,15.0,2.0,2.0,108.93333333,3.0,31.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,1
19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,34.818261819,26000.0,0.21777777777777776,0.7538461538461538,0.28888888888888886,0,0
16400,62786.0,79154.0,DebtCon,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,24.838940068,16368.0,0.20719104530409077,1.0019550342130987,0.2067867700937413,0,0
11600,92613.0,108515.0,DebtCon,Other,11.0,0.0,0.0,206.8225881,3.0,16.0,39.111039466,15902.0,0.10689766391743077,0.7294679914476166,0.14654195272542966,0,0
16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.83333333,0.0,7.0,34.818261819,39996.0,0.25076923076923074,0.4075407540754075,0.615323076923077,0,0
14600,65019.0,66776.0,Unknown,Unknown,8.0,0.0,0.0,118.97606272,0.0,14.0,25.963060686,26623.0,0.2186414280579849,0.6479140328697851,0.28113879003558717,0,0
13500,117321.0,138746.0,DebtCon,ProfExe,14.0,0.0,1.0,183.26200947,0.0,33.0,31.486796668,21425.0,0.09730010234529284,0.6301050175029171,0.154418866129474,0,0
11500,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692,26018.0,0.1389929657472987,0.44200169113690524,0.3144625202446276,0,0
21300,55140.0,81692.0,DebtCon,Other,12.0,0.0,0.0,109.90068569,1.0,10.0,4.384983222,26552.0,0.2607354453312442,0.8021994576679723,0.3250257063115115,0,0
16100,99844.0,114647.0,DebtCon,Other,11.0,0.0,0.0,169.983556,0.0,27.0,33.523278536,14803.0,0.14043106230429056,1.087617374856448,0.1291180754838766,0,0
8200,120837.0,176244.0,DebtCon,Other,8.0,0.0,0.0,196.72416054,0.0,20.0,34.745743152,55407.0,0.04652640657270602,0.1479957406103922,0.31437665963096617,0,0
23600,30758.0,57280.0,DebtCon,Other,13.0,0.0,0.0,104.39569049,2.0,24.0,31.120398625,26522.0,0.41201117318435754,0.8898273131739688,0.4630237430167598,0,0
22200,65019.0,60904.0,DebtCon,Other,7.0,0.0,0.0,288.4596954,0.0,18.0,37.747019613,26623.0,0.36450807828714044,0.6479140328697851,0.28113879003558717,0,0
3000,65019.0,33000.0,HomeImp,Other,1.0,0.0,1.0,23.3,1.0,2.0,34.818261819,26623.0,0.09090909090909091,0.6479140328697851,0.28113879003558717,0,0
12000,83560.0,126479.0,HomeImp,Other,8.0,0.0,0.0,173.46666667,1.0,20.0,38.928315685,42919.0,0.09487741047920999,0.2795964491250961,0.3393369650297678,0,0
22700,108488.0,139559.0,HomeImp,ProfExe,11.0,0.0,0.0,190.9727785,0.0,23.0,34.080016231,31071.0,0.1626552210892884,0.7305847896752599,0.22263702090155418,0,0
20200,153084.0,196968.0,DebtCon,Other,6.0,0.0,0.0,173.46666667,1.0,16.0,32.011799943,43884.0,0.10255472970228667,0.4603044389754808,0.2227976117948093,0,0
23900,31992.0,57986.0,DebtCon,Other,7.0,0.0,0.0,226.24324322,0.0,12.0,38.67184311,25994.0,0.4121684544545235,0.9194429483727014,0.44828061945986963,0,0
17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,34.818261819,25200.0,0.2073170731707317,0.6746031746031746,0.3073170731707317,0,0
5400,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,20034.0,0.06290187307799833,0.2695417789757412,0.23336594911937378,0,0
8800,2800.0,18361.0,HomeImp,Other,2.0,3.0,1.0,107.76666667,4.0,3.0,34.818261819,15561.0,0.47927672784706715,0.5655163549900392,0.8475028593213877,0,1
27100,140305.0,237302.0,HomeImp,ProfExe,27.0,0.0,0.0,349.51426763,2.0,18.0,37.420847161,96997.0,0.11420047028680753,0.27939008422940914,0.4087491887973974,0,0
7200,98691.0,115750.0,HomeImp,Office,22.0,0.0,0.0,118.00014232,0.0,11.0,37.72035861,17059.0,0.06220302375809935,0.42206459933173107,0.14737796976241901,0,0
11500,43945.0,63337.0,DebtCon,Mgr,2.0,0.0,1.0,193.74248539,0.0,21.0,27.623493964,19392.0,0.18156843551162827,0.5930280528052805,0.30617174795143437,0,0
8300,45842.0,50006.0,DebtCon,Other,16.0,0.0,0.0,90.653070126,0.0,12.0,31.360821946,4164.0,0.1659800823901132,1.9932756964457252,0.0832700075990881,0,0
21700,69000.0,98000.0,DebtCon,Mgr,2.0,0.0,0.0,232.06666667,5.0,24.0,34.818261819,29000.0,0.22142857142857142,0.7482758620689656,0.29591836734693877,0,0
41700,59889.0,109250.0,DebtCon,Mgr,16.0,0.0,0.0,187.13281076,0.0,22.0,36.968814443,49361.0,0.3816933638443936,0.8447964992605498,0.45181693363844394,0,0
21800,82817.0,114732.0,DebtCon,Other,7.0,0.0,0.0,190.0874448,1.0,24.0,40.748211757,31915.0,0.19000801868702716,0.6830643897853674,0.2781699961649758,0,0
24600,83099.0,113245.0,DebtCon,ProfExe,9.0,0.0,1.0,122.74921636,0.0,19.0,28.125731087,30146.0,0.21722813369243676,0.8160286605188085,0.2662015983045609,0,0
9900,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.53162529,1.0,29.0,37.588195648,8173.0,0.27045485589400353,1.2113055181695829,0.22327550881027183,0,0
18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,150.80236935,1.0,21.0,23.200941214,24424.0,0.15938653892130733,0.7369800196528006,0.21626982370077832,0,0
13900,64356.0,88028.0,DebtCon,Office,13.0,0.0,0.0,111.8099755,0.0,24.0,39.008508115,23672.0,0.1579043031762621,0.5871916187901318,0.2689144363157177,0,0
9600,46683.0,61773.0,DebtCon,Office,1.0,0.0,0.0,171.05844903,1.0,20.0,38.005289312,15090.0,0.15540770239424992,0.6361829025844931,0.24428148220096157,0,0
34200,119575.0,175235.0,DebtCon,ProfExe,16.0,0.0,0.0,131.54243821,1.0,16.0,27.149898515,55660.0,0.19516649071247183,0.6144448436938555,0.31763061032328016,0,0
28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.06275541,0.0,33.0,42.435284999,42010.0,0.12389232790169451,0.671268745536777,0.1845644218138364,0,0
27200,101680.0,134864.0,DebtCon,Office,10.0,0.0,1.0,150.59619803,0.0,29.0,40.880494666,33184.0,0.2016846601020287,0.819672131147541,0.24605528532447501,0,0
15700,64793.0,99157.0,HomeImp,ProfExe,22.0,0.0,0.0,244.73167355,1.0,23.0,38.328188879,34364.0,0.15833476204403119,0.45687347223838903,0.3465615135593049,0,0
16300,56075.0,88870.0,Unknown,ProfExe,11.0,0.0,0.0,173.46666667,1.0,16.0,24.689293685,32795.0,0.18341397546978733,0.4970269858210093,0.3690221672105322,0,0
14400,20996.0,41987.0,DebtCon,Mgr,9.0,0.0,0.0,120.95551442,0.0,10.0,21.11871262,20991.0,0.34296329816371735,0.6860082892668287,0.4999404577607355,0,0
25600,65019.0,147598.0,Unknown,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,14.461987334,26623.0,0.17344408460819252,0.6479140328697851,0.28113879003558717,0,0
25600,46000.0,80000.0,DebtCon,Other,7.0,0.0,0.0,135.9,2.0,19.0,34.818261819,34000.0,0.32,0.7529411764705882,0.425,0,0
13600,89937.0,110986.0,DebtCon,Sales,14.0,0.0,2.0,146.71874245,1.0,17.0,33.747115834,21049.0,0.12253797776296109,0.6461114542258539,0.18965455102445353,0,0
31900,83226.0,115509.0,DebtCon,Mgr,11.0,0.0,0.0,79.030115608,0.0,34.0,26.521859522,32283.0,0.2761689565315257,0.9881361707400179,0.2794847154767161,0,0
6100,91704.0,114799.0,HomeImp,Office,22.0,0.0,0.0,129.25008957,1.0,12.0,36.746766237,23095.0,0.05313635136194566,0.26412643429313704,0.20117771060723524,0,0
17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,70.225870315,0.0,23.0,36.023276773,34060.0,0.1957206833637419,0.5196711685261304,0.3766240946536186,0,0
19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,0.0,81.252547416,0.0,27.0,41.863631054,21911.0,0.15499955131708829,0.8671443567158048,0.1787471141530906,0,0
31800,37100.0,74796.0,DebtCon,Other,10.0,0.0,0.0,109.77658256,1.0,23.0,33.688866161,37696.0,0.42515642547729826,0.8435908319185059,0.5039841702764853,0,0
8300,101150.0,115215.0,HomeImp,Office,23.0,0.0,0.0,130.25632943,0.0,12.0,36.50599948,14065.0,0.07203923100290761,0.5901173124777818,0.12207611856095127,0,0
12800,29100.0,39264.0,HomeImp,Other,7.0,0.0,0.0,93.395002466,2.0,12.0,31.283061018,10164.0,0.32599837000814996,1.2593467138921683,0.25886308068459657,0,0
11800,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.14419571,0.0,31.0,43.372372819,12942.0,0.1512742936259679,0.9117601607170452,0.1659145684836675,0,0
3200,27200.0,40834.0,HomeImp,Other,7.0,0.0,0.0,298.13156403,0.0,7.0,35.553538789,13634.0,0.07836606749277562,0.23470734927387413,0.33388842631140714,0,0
11900,97506.0,110902.0,DebtCon,Other,17.0,0.0,1.0,196.56812795,2.0,15.0,37.99899138,13396.0,0.10730194225532452,0.8883248730964467,0.12079132928170817,0,0
60869,65019.0,85000.0,DebtCon,Other,1.0,0.0,0.0,117.16666667,8.0,23.0,34.818261819,26623.0,0.8505882352941176,0.6479140328697851,0.28113879003558717,0,0
14800,76875.0,95893.0,DebtCon,Other,4.0,2.0,0.0,88.754574794,0.0,21.0,24.224695417,19018.0,0.1543386899982272,0.7782101167315175,0.19832521664772193,0,1
19800,63701.0,14609.0,DebtCon,Other,4.0,0.0,0.0,62.359738199,1.0,17.0,41.874197914,-49092.0,0.8559897413865227,-0.4033243705695429,-3.360394277500171,0,0
17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.23090719,3.0,15.0,41.512292086,26272.0,0.24002852910517364,0.6661084043848965,0.36034454380863556,0,0
38900,31836.0,54976.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,6.0,0.0,33.459245644,23140.0,0.707581490104773,1.6810717372515125,0.42091094295692666,0,0
11900,41009.0,68211.0,DebtCon,Office,23.0,0.0,0.0,234.92961744,0.0,28.0,28.391039297,27202.0,0.17445866502470275,0.43746783324755534,0.39879198369764407,0,0
12500,77100.0,90550.0,HomeImp,Office,7.0,0.0,0.0,173.46666667,1.0,26.0,34.818261819,13450.0,0.13804527885146328,0.929368029739777,0.14853672004417448,0,0
12000,54257.0,82764.0,Unknown,Other,14.0,1.0,1.0,188.33742177,2.0,31.0,38.942759641,28507.0,0.1449905756125852,0.42094924053741184,0.3444371949156638,0,1
24900,51155.0,83000.0,DebtCon,Other,9.0,1.0,1.0,139.03333333,3.0,30.0,34.818261819,31845.0,0.3,0.7819123881300047,0.38367469879518074,0,1
20900,39244.0,55582.0,HomeImp,Self,5.0,1.0,0.0,120.2198845,1.0,10.0,26.225758833,16338.0,0.3760210139973373,1.2792263434936957,0.2939440826166745,0,1
19500,52080.0,89913.0,DebtCon,Other,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357,37833.0,0.21687631376997765,0.5154230433748315,0.4207734143004905,0,0
27700,149169.0,183234.0,DebtCon,ProfExe,8.0,0.0,0.0,314.78583915,0.0,35.0,37.636682724,34065.0,0.15117281727190368,0.813151328342874,0.18590982022987002,0,0
11600,65019.0,36474.0,HomeImp,Other,7.0,0.0,1.0,93.727138031,0.0,10.0,37.202953562,26623.0,0.3180347644897735,0.6479140328697851,0.28113879003558717,0,0
9900,72674.0,89909.0,DebtCon,Office,15.0,0.0,1.0,90.957899517,0.0,8.0,27.35463407,17235.0,0.11011133479406957,0.5744125326370757,0.1916938237551302,0,0
8200,39175.0,55848.0,HomeImp,Office,10.0,0.0,0.0,161.66158225,1.0,18.0,24.200111438,16673.0,0.1468271021343647,0.4918131110178132,0.29854247242515397,0,0
18900,68315.0,98175.0,HomeImp,Mgr,14.0,0.0,0.0,161.33333333,0.0,28.0,34.818261819,29860.0,0.1925133689839572,0.6329537843268587,0.30415075120957474,0,0
7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0,249.63376067,2.0,36.0,34.882066439,19104.0,0.0977793788436302,0.39782244556113905,0.2457864807143041,0,0
13000,41193.0,58000.0,DebtCon,Other,18.0,3.0,2.0,66.933333333,4.0,7.0,34.818261819,16807.0,0.22413793103448276,0.7734872374605819,0.2897758620689655,0,1
11000,60513.0,110485.0,DebtCon,Mgr,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322,49972.0,0.099561026383672,0.22012326903065718,0.45229669185862337,0,1
15000,65019.0,54869.0,DebtCon,Office,8.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,26623.0,0.2733784103956697,0.6479140328697851,0.28113879003558717,0,0
20000,27900.0,89235.5,HomeImp,Mgr,21.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,0
15300,21383.0,38480.0,HomeImp,Mgr,20.0,0.0,1.0,182.6,4.0,31.0,34.818261819,17097.0,0.3976091476091476,0.8948938410247412,0.4443087318087318,0,0
6600,62380.0,89742.0,HomeImp,Office,29.940999999999985,0.0,0.0,232.52729073,0.0,16.0,26.160494887,27362.0,0.07354415992511867,0.2412104378334917,0.30489625816228744,0,0
10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.117090664,0.0,8.0,25.042596687,17927.0,0.11086596195431445,0.5633959948680761,0.19678159405495,0,0
16200,65019.0,95280.0,Unknown,Other,7.0,0.0,0.0,194.46001619,1.0,10.0,33.123728177,26623.0,0.17002518891687657,0.6479140328697851,0.28113879003558717,0,0
27000,54515.0,82539.0,DebtCon,Other,20.0,0.0,0.0,203.8613989,0.0,26.0,37.11235228,28024.0,0.32711808963035655,0.963459891521553,0.33952434606670784,0,0
25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73333333,0.0,45.0,34.818261819,30700.0,0.23086157539939053,0.8143322475570033,0.28349801459045154,0,0
7000,129959.0,161301.0,HomeImp,ProfExe,11.0,0.0,0.0,209.98629953,0.0,18.0,21.917952264,31342.0,0.043397127110185306,0.2233424797396465,0.1943075368410611,0,0
30200,36000.0,73500.0,DebtCon,Office,14.0,0.0,1.0,202.96666667,0.0,33.0,34.818261819,37500.0,0.4108843537414966,0.8053333333333333,0.5102040816326531,0,0
11800,65019.0,65769.0,HomeImp,Other,7.0,0.0,0.0,357.33268218,0.0,7.0,34.327276537,26623.0,0.1794158342076054,0.6479140328697851,0.28113879003558717,0,0
30000,48000.0,97000.0,DebtCon,Office,3.0,0.0,0.0,173.5,2.0,25.0,34.818261819,49000.0,0.30927835051546393,0.6122448979591837,0.5051546391752577,0,0
13400,51225.0,69361.0,DebtCon,Other,0.0,0.0,0.0,261.18963685,0.0,21.0,28.953067713,18136.0,0.19319213967503351,0.7388619320688135,0.2614725854586872,0,0
5000,59900.0,80800.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,34.818261819,20900.0,0.06188118811881188,0.23923444976076555,0.25866336633663367,0,0
2000,64536.0,87400.0,Unknown,Mgr,2.5,0.0,0.0,147.13333333,0.0,24.0,34.818261819,22864.0,0.02288329519450801,0.08747375787263821,0.2616018306636156,0,0
27700,141930.0,182516.0,DebtCon,ProfExe,0.0,0.0,0.0,235.63057648,2.0,19.0,41.958813501,40586.0,0.15176751627254598,0.6825013551470951,0.2223695456836661,0,0
21600,36777.0,68300.0,DebtCon,Office,11.0,0.0,2.0,121.49424873,0.0,22.0,41.138299388,31523.0,0.3162518301610542,0.6852139707515148,0.4615373352855051,0,0
10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,26.251888349,11829.0,0.1696244259173321,0.8961027982077944,0.18929125794114351,0,0
15200,65019.0,100320.0,Unknown,Other,7.0,0.0,0.0,190.25647598,0.0,9.0,33.799992283,26623.0,0.15151515151515152,0.6479140328697851,0.28113879003558717,0,0
7100,57863.0,70969.0,DebtCon,Other,0.0,0.0,0.0,65.872044812,7.0,21.0,26.829490191,13106.0,0.10004368104383604,0.541736609186632,0.18467218081134015,0,0
40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,34.818261819,77776.0,0.17777777777777778,0.5142974696564493,0.3456711111111111,0,0
25000,39000.0,72500.0,DebtCon,Other,3.0,0.0,1.0,114.66666667,3.0,22.0,34.818261819,33500.0,0.3448275862068966,0.746268656716418,0.46206896551724136,0,0
21600,108923.0,142716.0,HomeImp,ProfExe,9.0,0.0,0.0,162.44691401,0.0,23.0,33.41977874,33793.0,0.15134953333893889,0.6391856301600923,0.2367849435242019,0,0
